"Precinct","DATE","n"
75,2014-11-29,11
76,2014-11-29,3
77,2014-11-29,2
78,2014-11-29,4
79,2014-11-29,3
81,2014-11-29,3
83,2014-11-29,0
84,2014-11-29,4
88,2014-11-29,0
90,2014-11-29,2
94,2014-11-29,3
100,2014-11-29,1
101,2014-11-29,1
102,2014-11-29,7
103,2014-11-29,5
104,2014-11-29,4
105,2014-11-29,10
106,2014-11-29,7
107,2014-11-29,4
108,2014-11-29,8
109,2014-11-29,15
110,2014-11-29,5
111,2014-11-29,9
112,2014-11-29,6
113,2014-11-29,6
114,2014-11-29,6
115,2014-11-29,11
120,2014-11-29,2
121,2014-11-29,0
122,2014-11-29,5
123,2014-11-29,8
1,2014-11-30,1
5,2014-11-30,5
6,2014-11-30,2
7,2014-11-30,3
9,2014-11-30,4
10,2014-11-30,5
13,2014-11-30,5
14,2014-11-30,12
17,2014-11-30,1
18,2014-11-30,11
19,2014-11-30,6
20,2014-11-30,4
22,2014-11-30,1
23,2014-11-30,2
24,2014-11-30,1
25,2014-11-30,8
26,2014-11-30,0
28,2014-11-30,1
30,2014-11-30,2
32,2014-11-30,3
33,2014-11-30,0
34,2014-11-30,5
40,2014-11-30,2
41,2014-11-30,1
42,2014-11-30,0
43,2014-11-30,2
44,2014-11-30,1
45,2014-11-30,2
46,2014-11-30,5
47,2014-11-30,5
48,2014-11-30,1
49,2014-11-30,5
50,2014-11-30,1
52,2014-11-30,8
60,2014-11-30,1
61,2014-11-30,5
62,2014-11-30,4
63,2014-11-30,3
66,2014-11-30,6
67,2014-11-30,5
68,2014-11-30,5
69,2014-11-30,3
70,2014-11-30,5
71,2014-11-30,3
72,2014-11-30,4
73,2014-11-30,3
75,2014-11-30,14
76,2014-11-30,1
77,2014-11-30,2
78,2014-11-30,2
79,2014-11-30,1
81,2014-11-30,2
83,2014-11-30,1
84,2014-11-30,3
88,2014-11-30,2
90,2014-11-30,5
94,2014-11-30,2
100,2014-11-30,1
101,2014-11-30,1
102,2014-11-30,8
103,2014-11-30,4
104,2014-11-30,6
105,2014-11-30,13
106,2014-11-30,6
107,2014-11-30,3
108,2014-11-30,6
109,2014-11-30,15
110,2014-11-30,6
111,2014-11-30,8
112,2014-11-30,9
113,2014-11-30,9
114,2014-11-30,9
115,2014-11-30,9
120,2014-11-30,0
121,2014-11-30,1
122,2014-11-30,7
123,2014-11-30,8
1,2014-12-01,6
5,2014-12-01,5
6,2014-12-01,1
7,2014-12-01,2
9,2014-12-01,2
10,2014-12-01,10
13,2014-12-01,7
14,2014-12-01,12
17,2014-12-01,8
18,2014-12-01,15
19,2014-12-01,22
20,2014-12-01,4
22,2014-12-01,1
23,2014-12-01,3
24,2014-12-01,5
25,2014-12-01,4
26,2014-12-01,7
28,2014-12-01,1
30,2014-12-01,2
32,2014-12-01,3
33,2014-12-01,6
34,2014-12-01,4
40,2014-12-01,6
41,2014-12-01,6
42,2014-12-01,3
43,2014-12-01,4
44,2014-12-01,7
45,2014-12-01,9
46,2014-12-01,3
47,2014-12-01,6
48,2014-12-01,6
49,2014-12-01,5
50,2014-12-01,4
52,2014-12-01,5
60,2014-12-01,7
61,2014-12-01,10
62,2014-12-01,13
63,2014-12-01,12
66,2014-12-01,15
67,2014-12-01,7
68,2014-12-01,12
69,2014-12-01,3
70,2014-12-01,11
71,2014-12-01,6
72,2014-12-01,9
73,2014-12-01,7
75,2014-12-01,7
76,2014-12-01,7
77,2014-12-01,6
78,2014-12-01,7
79,2014-12-01,6
81,2014-12-01,2
83,2014-12-01,6
84,2014-12-01,10
88,2014-12-01,3
90,2014-12-01,14
94,2014-12-01,3
100,2014-12-01,3
101,2014-12-01,3
102,2014-12-01,11
103,2014-12-01,7
104,2014-12-01,10
105,2014-12-01,18
106,2014-12-01,6
107,2014-12-01,8
108,2014-12-01,12
109,2014-12-01,13
110,2014-12-01,7
111,2014-12-01,10
112,2014-12-01,9
113,2014-12-01,4
114,2014-12-01,7
115,2014-12-01,3
120,2014-12-01,5
121,2014-12-01,2
122,2014-12-01,12
123,2014-12-01,8
1,2014-12-02,11
5,2014-12-02,1
6,2014-12-02,6
7,2014-12-02,4
9,2014-12-02,6
10,2014-12-02,8
13,2014-12-02,12
14,2014-12-02,8
17,2014-12-02,15
18,2014-12-02,14
19,2014-12-02,25
20,2014-12-02,2
22,2014-12-02,3
23,2014-12-02,7
24,2014-12-02,3
25,2014-12-02,8
26,2014-12-02,2
28,2014-12-02,1
30,2014-12-02,2
32,2014-12-02,1
33,2014-12-02,2
34,2014-12-02,3
40,2014-12-02,8
41,2014-12-02,9
42,2014-12-02,3
43,2014-12-02,4
44,2014-12-02,5
45,2014-12-02,5
46,2014-12-02,7
47,2014-12-02,7
48,2014-12-02,2
49,2014-12-02,5
50,2014-12-02,3
52,2014-12-02,7
60,2014-12-02,2
61,2014-12-02,11
62,2014-12-02,5
63,2014-12-02,7
66,2014-12-02,9
67,2014-12-02,6
68,2014-12-02,4
69,2014-12-02,1
70,2014-12-02,12
71,2014-12-02,6
72,2014-12-02,3
73,2014-12-02,4
75,2014-12-02,11
76,2014-12-02,1
77,2014-12-02,8
78,2014-12-02,5
79,2014-12-02,5
81,2014-12-02,1
83,2014-12-02,1
84,2014-12-02,4
88,2014-12-02,3
90,2014-12-02,10
94,2014-12-02,5
100,2014-12-02,0
101,2014-12-02,2
102,2014-12-02,13
103,2014-12-02,5
104,2014-12-02,6
105,2014-12-02,23
106,2014-12-02,8
107,2014-12-02,6
108,2014-12-02,13
109,2014-12-02,12
110,2014-12-02,12
111,2014-12-02,8
112,2014-12-02,10
113,2014-12-02,10
114,2014-12-02,8
115,2014-12-02,12
120,2014-12-02,3
121,2014-12-02,3
122,2014-12-02,10
123,2014-12-02,4
1,2014-12-03,10
5,2014-12-03,7
6,2014-12-03,3
7,2014-12-03,2
9,2014-12-03,0
10,2014-12-03,4
13,2014-12-03,4
14,2014-12-03,19
17,2014-12-03,5
18,2014-12-03,20
19,2014-12-03,13
20,2014-12-03,7
22,2014-12-03,1
23,2014-12-03,2
24,2014-12-03,1
25,2014-12-03,4
26,2014-12-03,3
28,2014-12-03,0
30,2014-12-03,3
32,2014-12-03,0
33,2014-12-03,3
34,2014-12-03,2
40,2014-12-03,5
41,2014-12-03,6
42,2014-12-03,3
43,2014-12-03,7
44,2014-12-03,5
45,2014-12-03,4
46,2014-12-03,6
47,2014-12-03,4
48,2014-12-03,2
49,2014-12-03,7
50,2014-12-03,3
52,2014-12-03,6
60,2014-12-03,4
61,2014-12-03,7
62,2014-12-03,6
63,2014-12-03,9
66,2014-12-03,12
67,2014-12-03,12
68,2014-12-03,5
69,2014-12-03,3
70,2014-12-03,12
71,2014-12-03,5
72,2014-12-03,9
73,2014-12-03,6
75,2014-12-03,12
76,2014-12-03,3
77,2014-12-03,5
78,2014-12-03,12
79,2014-12-03,5
81,2014-12-03,4
83,2014-12-03,3
84,2014-12-03,6
88,2014-12-03,5
90,2014-12-03,9
94,2014-12-03,6
100,2014-12-03,1
101,2014-12-03,1
102,2014-12-03,4
103,2014-12-03,5
104,2014-12-03,6
105,2014-12-03,18
106,2014-12-03,10
107,2014-12-03,5
108,2014-12-03,9
109,2014-12-03,12
110,2014-12-03,8
111,2014-12-03,12
112,2014-12-03,5
113,2014-12-03,8
114,2014-12-03,12
115,2014-12-03,1
120,2014-12-03,8
121,2014-12-03,2
122,2014-12-03,5
123,2014-12-03,4
1,2014-12-04,6
5,2014-12-04,8
6,2014-12-04,5
7,2014-12-04,4
9,2014-12-04,5
10,2014-12-04,6
13,2014-12-04,14
14,2014-12-04,12
17,2014-12-04,15
18,2014-12-04,14
19,2014-12-04,24
20,2014-12-04,5
22,2014-12-04,0
23,2014-12-04,6
24,2014-12-04,0
25,2014-12-04,5
26,2014-12-04,1
28,2014-12-04,1
30,2014-12-04,4
32,2014-12-04,8
33,2014-12-04,7
34,2014-12-04,6
40,2014-12-04,5
41,2014-12-04,4
42,2014-12-04,2
43,2014-12-04,7
44,2014-12-04,7
45,2014-12-04,9
46,2014-12-04,3
47,2014-12-04,12
48,2014-12-04,2
49,2014-12-04,2
50,2014-12-04,1
52,2014-12-04,3
60,2014-12-04,2
61,2014-12-04,5
62,2014-12-04,6
63,2014-12-04,6
66,2014-12-04,13
67,2014-12-04,2
68,2014-12-04,6
69,2014-12-04,8
70,2014-12-04,8
71,2014-12-04,8
72,2014-12-04,11
73,2014-12-04,4
75,2014-12-04,12
76,2014-12-04,1
77,2014-12-04,6
78,2014-12-04,7
79,2014-12-04,3
81,2014-12-04,3
83,2014-12-04,6
84,2014-12-04,4
88,2014-12-04,4
90,2014-12-04,9
94,2014-12-04,2
100,2014-12-04,2
101,2014-12-04,2
102,2014-12-04,10
103,2014-12-04,12
104,2014-12-04,6
105,2014-12-04,7
106,2014-12-04,11
107,2014-12-04,2
108,2014-12-04,11
109,2014-12-04,9
110,2014-12-04,9
111,2014-12-04,6
112,2014-12-04,8
113,2014-12-04,6
114,2014-12-04,13
115,2014-12-04,3
120,2014-12-04,5
121,2014-12-04,4
122,2014-12-04,11
123,2014-12-04,5
1,2014-12-05,12
5,2014-12-05,4
6,2014-12-05,6
7,2014-12-05,7
9,2014-12-05,8
10,2014-12-05,4
13,2014-12-05,12
14,2014-12-05,12
17,2014-12-05,18
18,2014-12-05,17
19,2014-12-05,23
20,2014-12-05,8
22,2014-12-05,4
23,2014-12-05,4
24,2014-12-05,4
25,2014-12-05,2
26,2014-12-05,6
28,2014-12-05,0
30,2014-12-05,7
32,2014-12-05,2
33,2014-12-05,6
34,2014-12-05,5
40,2014-12-05,9
41,2014-12-05,5
42,2014-12-05,7
43,2014-12-05,5
44,2014-12-05,1
45,2014-12-05,7
46,2014-12-05,3
47,2014-12-05,7
48,2014-12-05,1
49,2014-12-05,9
50,2014-12-05,2
52,2014-12-05,6
60,2014-12-05,7
61,2014-12-05,13
62,2014-12-05,9
63,2014-12-05,10
66,2014-12-05,5
67,2014-12-05,6
68,2014-12-05,3
69,2014-12-05,4
70,2014-12-05,6
71,2014-12-05,4
72,2014-12-05,11
73,2014-12-05,3
75,2014-12-05,11
76,2014-12-05,4
77,2014-12-05,7
78,2014-12-05,7
79,2014-12-05,2
81,2014-12-05,0
83,2014-12-05,6
84,2014-12-05,12
88,2014-12-05,3
90,2014-12-05,12
94,2014-12-05,9
100,2014-12-05,2
101,2014-12-05,1
102,2014-12-05,7
103,2014-12-05,6
104,2014-12-05,7
105,2014-12-05,19
106,2014-12-05,8
107,2014-12-05,8
108,2014-12-05,12
109,2014-12-05,27
110,2014-12-05,12
111,2014-12-05,12
112,2014-12-05,7
113,2014-12-05,7
114,2014-12-05,13
115,2014-12-05,9
120,2014-12-05,8
121,2014-12-05,1
122,2014-12-05,11
123,2014-12-05,5
1,2014-12-06,8
5,2014-12-06,4
6,2014-12-06,8
7,2014-12-06,1
9,2014-12-06,9
10,2014-12-06,11
13,2014-12-06,10
14,2014-12-06,14
17,2014-12-06,13
18,2014-12-06,14
19,2014-12-06,18
20,2014-12-06,7
22,2014-12-06,0
23,2014-12-06,4
24,2014-12-06,7
25,2014-12-06,3
26,2014-12-06,2
28,2014-12-06,3
30,2014-12-06,4
32,2014-12-06,7
33,2014-12-06,1
34,2014-12-06,4
40,2014-12-06,3
41,2014-12-06,7
42,2014-12-06,2
43,2014-12-06,8
44,2014-12-06,4
45,2014-12-06,4
46,2014-12-06,3
47,2014-12-06,8
48,2014-12-06,4
49,2014-12-06,11
50,2014-12-06,7
52,2014-12-06,5
60,2014-12-06,2
61,2014-12-06,10
62,2014-12-06,6
63,2014-12-06,8
66,2014-12-06,10
67,2014-12-06,12
68,2014-12-06,10
69,2014-12-06,1
70,2014-12-06,5
71,2014-12-06,12
72,2014-12-06,3
73,2014-12-06,10
75,2014-12-06,10
76,2014-12-06,1
77,2014-12-06,2
78,2014-12-06,5
79,2014-12-06,3
81,2014-12-06,7
83,2014-12-06,8
84,2014-12-06,6
88,2014-12-06,4
90,2014-12-06,10
94,2014-12-06,4
100,2014-12-06,1
101,2014-12-06,2
102,2014-12-06,7
103,2014-12-06,5
104,2014-12-06,8
105,2014-12-06,19
106,2014-12-06,11
107,2014-12-06,2
108,2014-12-06,13
109,2014-12-06,13
110,2014-12-06,7
111,2014-12-06,5
112,2014-12-06,9
113,2014-12-06,6
114,2014-12-06,15
115,2014-12-06,10
120,2014-12-06,6
121,2014-12-06,0
122,2014-12-06,9
123,2014-12-06,5
1,2014-12-07,4
5,2014-12-07,2
6,2014-12-07,3
7,2014-12-07,6
9,2014-12-07,5
10,2014-12-07,12
13,2014-12-07,8
14,2014-12-07,12
17,2014-12-07,7
18,2014-12-07,17
19,2014-12-07,10
20,2014-12-07,8
22,2014-12-07,0
23,2014-12-07,1
24,2014-12-07,1
25,2014-12-07,3
26,2014-12-07,3
28,2014-12-07,3
30,2014-12-07,4
32,2014-12-07,0
33,2014-12-07,0
34,2014-12-07,3
40,2014-12-07,2
41,2014-12-07,3
42,2014-12-07,3
43,2014-12-07,1
44,2014-12-07,5
45,2014-12-07,2
46,2014-12-07,2
47,2014-12-07,10
48,2014-12-07,1
49,2014-12-07,4
50,2014-12-07,4
52,2014-12-07,7
60,2014-12-07,1
61,2014-12-07,4
62,2014-12-07,6
63,2014-12-07,4
66,2014-12-07,7
67,2014-12-07,4
68,2014-12-07,10
69,2014-12-07,4
70,2014-12-07,7
71,2014-12-07,6
72,2014-12-07,1
73,2014-12-07,5
75,2014-12-07,17
76,2014-12-07,1
77,2014-12-07,3
78,2014-12-07,6
79,2014-12-07,6
81,2014-12-07,3
83,2014-12-07,6
84,2014-12-07,8
88,2014-12-07,1
90,2014-12-07,6
94,2014-12-07,4
100,2014-12-07,1
101,2014-12-07,1
102,2014-12-07,7
103,2014-12-07,7
104,2014-12-07,6
105,2014-12-07,6
106,2014-12-07,9
107,2014-12-07,11
108,2014-12-07,11
109,2014-12-07,10
110,2014-12-07,10
111,2014-12-07,9
112,2014-12-07,7
113,2014-12-07,5
114,2014-12-07,11
115,2014-12-07,5
120,2014-12-07,6
121,2014-12-07,2
122,2014-12-07,5
123,2014-12-07,6
1,2014-12-08,7
5,2014-12-08,7
6,2014-12-08,3
7,2014-12-08,1
9,2014-12-08,2
10,2014-12-08,10
13,2014-12-08,6
14,2014-12-08,5
17,2014-12-08,7
18,2014-12-08,15
19,2014-12-08,20
20,2014-12-08,5
22,2014-12-08,0
23,2014-12-08,5
24,2014-12-08,2
25,2014-12-08,4
26,2014-12-08,1
28,2014-12-08,4
30,2014-12-08,2
32,2014-12-08,4
33,2014-12-08,1
34,2014-12-08,2
40,2014-12-08,4
41,2014-12-08,2
42,2014-12-08,4
43,2014-12-08,5
44,2014-12-08,3
45,2014-12-08,13
46,2014-12-08,6
47,2014-12-08,10
48,2014-12-08,4
49,2014-12-08,3
50,2014-12-08,5
52,2014-12-08,3
60,2014-12-08,2
61,2014-12-08,13
62,2014-12-08,5
63,2014-12-08,11
66,2014-12-08,7
67,2014-12-08,6
68,2014-12-08,10
69,2014-12-08,1
70,2014-12-08,11
71,2014-12-08,3
72,2014-12-08,14
73,2014-12-08,4
75,2014-12-08,7
76,2014-12-08,4
77,2014-12-08,5
78,2014-12-08,3
79,2014-12-08,6
81,2014-12-08,3
83,2014-12-08,5
84,2014-12-08,8
88,2014-12-08,3
90,2014-12-08,11
94,2014-12-08,8
100,2014-12-08,4
101,2014-12-08,5
102,2014-12-08,6
103,2014-12-08,3
104,2014-12-08,13
105,2014-12-08,11
106,2014-12-08,5
107,2014-12-08,10
108,2014-12-08,15
109,2014-12-08,9
110,2014-12-08,10
111,2014-12-08,10
112,2014-12-08,12
113,2014-12-08,8
114,2014-12-08,10
115,2014-12-08,8
120,2014-12-08,8
121,2014-12-08,0
122,2014-12-08,5
123,2014-12-08,7
1,2014-12-09,8
5,2014-12-09,12
6,2014-12-09,1
7,2014-12-09,0
9,2014-12-09,2
10,2014-12-09,6
13,2014-12-09,12
14,2014-12-09,8
17,2014-12-09,17
18,2014-12-09,12
19,2014-12-09,17
20,2014-12-09,6
22,2014-12-09,1
23,2014-12-09,6
24,2014-12-09,3
25,2014-12-09,3
26,2014-12-09,2
28,2014-12-09,2
30,2014-12-09,3
32,2014-12-09,1
33,2014-12-09,3
34,2014-12-09,5
40,2014-12-09,5
41,2014-12-09,3
42,2014-12-09,3
43,2014-12-09,6
44,2014-12-09,5
45,2014-12-09,7
46,2014-12-09,2
47,2014-12-09,11
48,2014-12-09,4
49,2014-12-09,3
50,2014-12-09,4
52,2014-12-09,8
60,2014-12-09,3
61,2014-12-09,16
62,2014-12-09,7
63,2014-12-09,7
66,2014-12-09,14
67,2014-12-09,9
68,2014-12-09,13
69,2014-12-09,6
70,2014-12-09,10
71,2014-12-09,8
72,2014-12-09,11
73,2014-12-09,5
75,2014-12-09,16
76,2014-12-09,5
77,2014-12-09,6
78,2014-12-09,10
79,2014-12-09,5
81,2014-12-09,3
83,2014-12-09,5
84,2014-12-09,7
88,2014-12-09,4
90,2014-12-09,7
94,2014-12-09,8
100,2014-12-09,2
101,2014-12-09,1
102,2014-12-09,11
103,2014-12-09,10
104,2014-12-09,8
105,2014-12-09,21
106,2014-12-09,6
107,2014-12-09,16
108,2014-12-09,16
109,2014-12-09,21
110,2014-12-09,9
111,2014-12-09,11
112,2014-12-09,7
113,2014-12-09,12
114,2014-12-09,11
115,2014-12-09,5
120,2014-12-09,8
121,2014-12-09,1
122,2014-12-09,8
123,2014-12-09,3
1,2014-12-10,6
5,2014-12-10,8
6,2014-12-10,5
7,2014-12-10,5
9,2014-12-10,2
10,2014-12-10,4
13,2014-12-10,11
14,2014-12-10,12
17,2014-12-10,13
18,2014-12-10,21
19,2014-12-10,18
20,2014-12-10,5
22,2014-12-10,8
23,2014-12-10,4
24,2014-12-10,2
25,2014-12-10,8
26,2014-12-10,0
28,2014-12-10,3
30,2014-12-10,5
32,2014-12-10,2
33,2014-12-10,3
34,2014-12-10,4
40,2014-12-10,7
41,2014-12-10,6
42,2014-12-10,5
43,2014-12-10,3
44,2014-12-10,6
45,2014-12-10,7
46,2014-12-10,8
47,2014-12-10,6
48,2014-12-10,3
49,2014-12-10,10
50,2014-12-10,4
52,2014-12-10,8
60,2014-12-10,1
61,2014-12-10,10
62,2014-12-10,8
63,2014-12-10,8
66,2014-12-10,11
67,2014-12-10,10
68,2014-12-10,8
69,2014-12-10,3
70,2014-12-10,14
71,2014-12-10,2
72,2014-12-10,6
73,2014-12-10,5
75,2014-12-10,15
76,2014-12-10,1
77,2014-12-10,9
78,2014-12-10,8
79,2014-12-10,6
81,2014-12-10,5
83,2014-12-10,8
84,2014-12-10,4
88,2014-12-10,2
90,2014-12-10,11
94,2014-12-10,4
100,2014-12-10,1
101,2014-12-10,1
102,2014-12-10,7
103,2014-12-10,4
104,2014-12-10,14
105,2014-12-10,19
106,2014-12-10,6
107,2014-12-10,13
108,2014-12-10,10
109,2014-12-10,17
110,2014-12-10,10
111,2014-12-10,7
112,2014-12-10,4
113,2014-12-10,9
114,2014-12-10,14
115,2014-12-10,3
120,2014-12-10,5
121,2014-12-10,1
122,2014-12-10,8
123,2014-12-10,5
1,2014-12-11,10
5,2014-12-11,4
6,2014-12-11,2
7,2014-12-11,3
9,2014-12-11,6
10,2014-12-11,11
13,2014-12-11,8
14,2014-12-11,14
17,2014-12-11,8
18,2014-12-11,21
19,2014-12-11,20
20,2014-12-11,6
22,2014-12-11,3
23,2014-12-11,9
24,2014-12-11,2
25,2014-12-11,8
26,2014-12-11,3
28,2014-12-11,2
30,2014-12-11,2
32,2014-12-11,2
33,2014-12-11,4
34,2014-12-11,1
40,2014-12-11,3
41,2014-12-11,4
42,2014-12-11,7
43,2014-12-11,2
44,2014-12-11,9
45,2014-12-11,5
46,2014-12-11,2
47,2014-12-11,13
48,2014-12-11,4
49,2014-12-11,5
50,2014-12-11,6
52,2014-12-11,4
60,2014-12-11,8
61,2014-12-11,6
62,2014-12-11,10
63,2014-12-11,5
66,2014-12-11,6
67,2014-12-11,8
68,2014-12-11,4
69,2014-12-11,9
70,2014-12-11,8
71,2014-12-11,2
72,2014-12-11,6
73,2014-12-11,8
75,2014-12-11,13
76,2014-12-11,7
77,2014-12-11,3
78,2014-12-11,8
79,2014-12-11,10
81,2014-12-11,7
83,2014-12-11,7
84,2014-12-11,11
88,2014-12-11,4
90,2014-12-11,11
94,2014-12-11,7
100,2014-12-11,4
101,2014-12-11,2
102,2014-12-11,15
103,2014-12-11,11
104,2014-12-11,7
105,2014-12-11,26
106,2014-12-11,12
107,2014-12-11,10
108,2014-12-11,18
109,2014-12-11,15
110,2014-12-11,8
111,2014-12-11,15
112,2014-12-11,7
113,2014-12-11,7
114,2014-12-11,10
115,2014-12-11,5
120,2014-12-11,3
121,2014-12-11,0
122,2014-12-11,3
123,2014-12-11,4
1,2014-12-12,9
5,2014-12-12,6
6,2014-12-12,4
7,2014-12-12,4
9,2014-12-12,4
10,2014-12-12,8
13,2014-12-12,9
14,2014-12-12,18
17,2014-12-12,16
18,2014-12-12,21
19,2014-12-12,26
20,2014-12-12,7
22,2014-12-12,2
23,2014-12-12,8
24,2014-12-12,6
25,2014-12-12,3
26,2014-12-12,1
28,2014-12-12,5
30,2014-12-12,4
32,2014-12-12,1
33,2014-12-12,1
34,2014-12-12,6
40,2014-12-12,7
41,2014-12-12,3
42,2014-12-12,4
43,2014-12-12,7
44,2014-12-12,4
45,2014-12-12,4
46,2014-12-12,4
47,2014-12-12,9
48,2014-12-12,6
49,2014-12-12,7
50,2014-12-12,6
52,2014-12-12,7
60,2014-12-12,4
61,2014-12-12,10
62,2014-12-12,7
63,2014-12-12,5
66,2014-12-12,7
67,2014-12-12,6
68,2014-12-12,4
69,2014-12-12,5
70,2014-12-12,7
71,2014-12-12,12
72,2014-12-12,9
73,2014-12-12,4
75,2014-12-12,13
76,2014-12-12,3
77,2014-12-12,4
78,2014-12-12,5
79,2014-12-12,9
81,2014-12-12,3
83,2014-12-12,2
84,2014-12-12,6
88,2014-12-12,9
90,2014-12-12,6
94,2014-12-12,7
100,2014-12-12,4
101,2014-12-12,3
102,2014-12-12,18
103,2014-12-12,10
104,2014-12-12,10
105,2014-12-12,17
106,2014-12-12,3
107,2014-12-12,9
108,2014-12-12,14
109,2014-12-12,12
110,2014-12-12,12
111,2014-12-12,21
112,2014-12-12,10
113,2014-12-12,7
114,2014-12-12,15
115,2014-12-12,12
120,2014-12-12,5
121,2014-12-12,2
122,2014-12-12,5
123,2014-12-12,9
1,2014-12-13,4
5,2014-12-13,11
6,2014-12-13,6
7,2014-12-13,2
9,2014-12-13,5
10,2014-12-13,10
13,2014-12-13,6
14,2014-12-13,15
17,2014-12-13,6
18,2014-12-13,9
19,2014-12-13,14
20,2014-12-13,5
22,2014-12-13,5
23,2014-12-13,7
24,2014-12-13,1
25,2014-12-13,4
26,2014-12-13,1
28,2014-12-13,5
30,2014-12-13,1
32,2014-12-13,3
33,2014-12-13,4
34,2014-12-13,5
40,2014-12-13,6
41,2014-12-13,4
42,2014-12-13,2
43,2014-12-13,5
44,2014-12-13,4
45,2014-12-13,10
46,2014-12-13,4
47,2014-12-13,8
48,2014-12-13,1
49,2014-12-13,6
50,2014-12-13,3
52,2014-12-13,8
60,2014-12-13,6
61,2014-12-13,7
62,2014-12-13,5
63,2014-12-13,8
66,2014-12-13,5
67,2014-12-13,8
68,2014-12-13,11
69,2014-12-13,2
70,2014-12-13,8
71,2014-12-13,3
72,2014-12-13,11
73,2014-12-13,3
75,2014-12-13,14
76,2014-12-13,4
77,2014-12-13,5
78,2014-12-13,7
79,2014-12-13,8
81,2014-12-13,4
83,2014-12-13,3
84,2014-12-13,6
88,2014-12-13,5
90,2014-12-13,3
94,2014-12-13,7
100,2014-12-13,1
101,2014-12-13,2
102,2014-12-13,11
103,2014-12-13,5
104,2014-12-13,6
105,2014-12-13,20
106,2014-12-13,9
107,2014-12-13,9
108,2014-12-13,6
109,2014-12-13,18
110,2014-12-13,13
111,2014-12-13,13
112,2014-12-13,3
113,2014-12-13,5
114,2014-12-13,12
115,2014-12-13,9
120,2014-12-13,5
121,2014-12-13,5
122,2014-12-13,11
123,2014-12-13,4
1,2014-12-14,2
5,2014-12-14,3
6,2014-12-14,2
7,2014-12-14,4
9,2014-12-14,6
10,2014-12-14,3
13,2014-12-14,11
14,2014-12-14,15
17,2014-12-14,6
18,2014-12-14,7
19,2014-12-14,9
20,2014-12-14,3
22,2014-12-14,1
23,2014-12-14,3
24,2014-12-14,0
25,2014-12-14,2
26,2014-12-14,1
28,2014-12-14,3
30,2014-12-14,3
32,2014-12-14,3
33,2014-12-14,0
34,2014-12-14,2
40,2014-12-14,3
41,2014-12-14,2
42,2014-12-14,1
43,2014-12-14,6
44,2014-12-14,5
45,2014-12-14,8
46,2014-12-14,2
47,2014-12-14,10
48,2014-12-14,2
49,2014-12-14,5
50,2014-12-14,2
52,2014-12-14,7
60,2014-12-14,7
61,2014-12-14,4
62,2014-12-14,4
63,2014-12-14,8
66,2014-12-14,7
67,2014-12-14,3
68,2014-12-14,7
69,2014-12-14,4
70,2014-12-14,4
71,2014-12-14,7
72,2014-12-14,6
73,2014-12-14,9
75,2014-12-14,7
76,2014-12-14,4
77,2014-12-14,3
78,2014-12-14,5
79,2014-12-14,2
81,2014-12-14,2
83,2014-12-14,3
84,2014-12-14,7
88,2014-12-14,1
90,2014-12-14,1
94,2014-12-14,4
100,2014-12-14,3
101,2014-12-14,2
102,2014-12-14,12
103,2014-12-14,4
104,2014-12-14,6
105,2014-12-14,11
106,2014-12-14,3
107,2014-12-14,7
108,2014-12-14,3
109,2014-12-14,9
110,2014-12-14,6
111,2014-12-14,7
112,2014-12-14,5
113,2014-12-14,8
114,2014-12-14,9
115,2014-12-14,8
120,2014-12-14,3
121,2014-12-14,2
122,2014-12-14,1
123,2014-12-14,3
1,2014-12-15,8
5,2014-12-15,8
6,2014-12-15,4
7,2014-12-15,3
9,2014-12-15,5
10,2014-12-15,6
13,2014-12-15,9
14,2014-12-15,8
17,2014-12-15,8
18,2014-12-15,8
19,2014-12-15,24
20,2014-12-15,6
22,2014-12-15,1
23,2014-12-15,9
24,2014-12-15,5
25,2014-12-15,8
26,2014-12-15,2
28,2014-12-15,1
30,2014-12-15,2
32,2014-12-15,4
33,2014-12-15,3
34,2014-12-15,4
40,2014-12-15,6
41,2014-12-15,3
42,2014-12-15,5
43,2014-12-15,4
44,2014-12-15,5
45,2014-12-15,4
46,2014-12-15,3
47,2014-12-15,7
48,2014-12-15,8
49,2014-12-15,12
50,2014-12-15,4
52,2014-12-15,6
60,2014-12-15,8
61,2014-12-15,18
62,2014-12-15,8
63,2014-12-15,10
66,2014-12-15,12
67,2014-12-15,6
68,2014-12-15,11
69,2014-12-15,4
70,2014-12-15,8
71,2014-12-15,5
72,2014-12-15,18
73,2014-12-15,6
75,2014-12-15,7
76,2014-12-15,4
77,2014-12-15,8
78,2014-12-15,8
79,2014-12-15,6
81,2014-12-15,3
83,2014-12-15,3
84,2014-12-15,12
88,2014-12-15,3
90,2014-12-15,8
94,2014-12-15,11
100,2014-12-15,2
101,2014-12-15,2
102,2014-12-15,5
103,2014-12-15,10
104,2014-12-15,10
105,2014-12-15,24
106,2014-12-15,9
107,2014-12-15,11
108,2014-12-15,16
109,2014-12-15,32
110,2014-12-15,8
111,2014-12-15,17
112,2014-12-15,14
113,2014-12-15,15
114,2014-12-15,9
115,2014-12-15,12
120,2014-12-15,7
121,2014-12-15,3
122,2014-12-15,4
123,2014-12-15,9
1,2014-12-16,13
5,2014-12-16,9
6,2014-12-16,4
7,2014-12-16,6
9,2014-12-16,3
10,2014-12-16,7
13,2014-12-16,9
14,2014-12-16,13
